Date Time,Global_active_power,Sub_metering_1,Sub_metering_2,Sub_metering_3
22/12/2006 02:14:00,0.304,0,0,0
22/12/2006 02:15:00,0.304,0,0,0
22/12/2006 02:16:00,0.304,0,0,0
22/12/2006 02:17:00,0.304,0,0,0
22/12/2006 02:18:00,0.24,0,0,0
22/12/2006 02:19:00,0.21,0,0,0
22/12/2006 02:20:00,0.302,0,0,0
22/12/2006 02:21:00,0.286,0,0,0
22/12/2006 02:22:00,0.286,0,0,0
22/12/2006 02:23:00,0.286,0,0,0
22/12/2006 02:24:00,0.286,0,0,0
22/12/2006 02:25:00,0.286,0,0,0
22/12/2006 02:26:00,0.284,0,0,0
22/12/2006 02:27:00,0.28,0,0,0
22/12/2006 02:28:00,0.21,0,0,0
22/12/2006 02:29:00,0.208,0,0,0
22/12/2006 02:30:00,0.208,0,0,0
22/12/2006 02:31:00,0.208,0,0,0
22/12/2006 02:32:00,0.208,0,0,0
22/12/2006 02:33:00,0.21,0,0,0
22/12/2006 02:34:00,0.21,0,0,0
22/12/2006 02:35:00,0.212,0,0,0
22/12/2006 02:36:00,0.21,0,0,0
22/12/2006 02:37:00,0.21,0,0,0
22/12/2006 02:38:00,0.21,0,0,0
22/12/2006 02:39:00,0.21,0,0,0
22/12/2006 02:40:00,0.21,0,0,0
22/12/2006 02:41:00,0.208,0,0,0
22/12/2006 02:42:00,0.21,0,0,0
22/12/2006 02:43:00,0.21,0,0,0
22/12/2006 02:44:00,0.276,0,0,0
22/12/2006 02:45:00,0.322,0,0,0
22/12/2006 02:46:00,0.32,0,0,0
22/12/2006 02:47:00,0.318,0,0,0
22/12/2006 02:48:00,0.316,0,0,0
22/12/2006 02:49:00,0.314,0,0,0
22/12/2006 02:50:00,0.31,0,0,0
22/12/2006 02:51:00,0.31,0,0,0
22/12/2006 02:52:00,0.31,0,0,0
22/12/2006 02:53:00,0.308,0,0,0
22/12/2006 02:54:00,0.308,0,0,0
22/12/2006 02:55:00,0.308,0,0,0
22/12/2006 02:56:00,0.308,0,0,0
22/12/2006 02:57:00,0.308,0,0,0
22/12/2006 02:58:00,0.262,0,0,0
22/12/2006 02:59:00,0.21,0,0,0
22/12/2006 03:00:00,0.21,0,0,0
22/12/2006 03:01:00,0.208,0,0,0
22/12/2006 03:02:00,0.206,0,0,0
22/12/2006 03:03:00,0.208,0,0,0
22/12/2006 03:04:00,0.208,0,0,0
22/12/2006 03:05:00,0.208,0,0,0
22/12/2006 03:06:00,0.208,0,0,0
22/12/2006 03:07:00,0.208,0,0,0
22/12/2006 03:08:00,0.208,0,0,0
22/12/2006 03:09:00,0.206,0,0,0
22/12/2006 03:10:00,0.206,0,0,0
22/12/2006 03:11:00,0.204,0,0,0
22/12/2006 03:12:00,0.226,0,0,0
22/12/2006 03:13:00,0.284,0,0,0
22/12/2006 03:14:00,0.284,0,0,0
22/12/2006 03:15:00,0.284,0,0,0
22/12/2006 03:16:00,0.282,0,0,0
22/12/2006 03:17:00,0.282,0,0,0
22/12/2006 03:18:00,0.282,0,0,0
22/12/2006 03:19:00,0.28,0,0,0
22/12/2006 03:20:00,0.27,0,0,0
22/12/2006 03:21:00,0.206,0,0,0
22/12/2006 03:22:00,0.208,0,0,0
22/12/2006 03:23:00,0.26,0,0,0
22/12/2006 03:24:00,0.318,0,1,0
22/12/2006 03:25:00,0.406,0,2,0
22/12/2006 03:26:00,0.404,0,1,0
22/12/2006 03:27:00,0.4,0,2,0
22/12/2006 03:28:00,0.398,0,1,0
22/12/2006 03:29:00,0.396,0,1,0
22/12/2006 03:30:00,0.394,0,2,0
22/12/2006 03:31:00,0.394,0,1,0
22/12/2006 03:32:00,0.392,0,2,0
22/12/2006 03:33:00,0.392,0,1,0
22/12/2006 03:34:00,0.39,0,1,0
22/12/2006 03:35:00,0.388,0,2,0
22/12/2006 03:36:00,0.388,0,1,0
22/12/2006 03:37:00,0.384,0,1,0
22/12/2006 03:38:00,0.366,0,2,0
22/12/2006 03:39:00,0.286,0,1,0
22/12/2006 03:40:00,0.284,0,1,0
22/12/2006 03:41:00,0.286,0,2,0
22/12/2006 03:42:00,0.286,0,1,0
22/12/2006 03:43:00,0.284,0,1,0
22/12/2006 03:44:00,0.282,0,1,0
22/12/2006 03:45:00,0.284,0,2,0
22/12/2006 03:46:00,0.282,0,1,0
22/12/2006 03:47:00,0.228,0,0,0
22/12/2006 03:48:00,0.206,0,0,0
22/12/2006 03:49:00,0.206,0,0,0
22/12/2006 03:50:00,0.208,0,0,0
22/12/2006 03:51:00,0.208,0,0,0
22/12/2006 03:52:00,0.208,0,0,0
22/12/2006 03:53:00,0.208,0,0,0
22/12/2006 03:54:00,0.208,0,0,0
22/12/2006 03:55:00,0.206,0,0,0
22/12/2006 03:56:00,0.206,0,0,0
22/12/2006 03:57:00,0.206,0,0,0
22/12/2006 03:58:00,0.208,0,0,0
22/12/2006 03:59:00,0.206,0,0,0
22/12/2006 04:00:00,0.206,0,0,0
22/12/2006 04:01:00,0.208,0,0,0
22/12/2006 04:02:00,0.208,0,0,0
22/12/2006 04:03:00,0.206,0,0,0
22/12/2006 04:04:00,0.206,0,0,0
22/12/2006 04:05:00,0.262,0,0,0
22/12/2006 04:06:00,0.338,0,0,0
22/12/2006 04:07:00,0.39,0,0,0
22/12/2006 04:08:00,0.388,0,0,0
22/12/2006 04:09:00,0.386,0,0,0
22/12/2006 04:10:00,0.384,0,0,0
22/12/2006 04:11:00,0.38,0,0,0
22/12/2006 04:12:00,0.378,0,0,0
22/12/2006 04:13:00,0.376,0,0,0
22/12/2006 04:14:00,0.356,0,0,0
22/12/2006 04:15:00,0.302,0,0,0
22/12/2006 04:16:00,0.302,0,0,0
22/12/2006 04:17:00,0.302,0,0,0
22/12/2006 04:18:00,0.3,0,0,0
22/12/2006 04:19:00,0.266,0,0,0
22/12/2006 04:20:00,0.208,0,0,0
22/12/2006 04:21:00,0.208,0,0,0
22/12/2006 04:22:00,0.21,0,0,0
22/12/2006 04:23:00,0.21,0,0,0
22/12/2006 04:24:00,0.21,0,0,0
22/12/2006 04:25:00,0.208,0,0,0
22/12/2006 04:26:00,0.21,0,0,0
22/12/2006 04:27:00,0.23,0,0,0
22/12/2006 04:28:00,0.228,0,0,0
22/12/2006 04:29:00,0.214,0,0,0
22/12/2006 04:30:00,0.208,0,0,0
22/12/2006 04:31:00,0.208,0,0,0
22/12/2006 04:32:00,0.208,0,0,0
22/12/2006 04:33:00,0.208,0,0,0
22/12/2006 04:34:00,0.208,0,0,0
22/12/2006 04:35:00,0.206,0,0,0
22/12/2006 04:36:00,0.206,0,0,0
22/12/2006 04:37:00,0.206,0,0,0
22/12/2006 04:38:00,0.206,0,0,0
22/12/2006 04:39:00,0.208,0,0,0
22/12/2006 04:40:00,0.206,0,0,0
22/12/2006 04:41:00,0.206,0,0,0
22/12/2006 04:42:00,0.208,0,0,0
22/12/2006 04:43:00,0.206,0,0,0
22/12/2006 04:44:00,0.206,0,0,0
22/12/2006 04:45:00,0.206,0,0,0
22/12/2006 04:46:00,0.274,0,0,0
22/12/2006 04:47:00,0.316,0,0,0
22/12/2006 04:48:00,0.314,0,0,0
22/12/2006 04:49:00,0.312,0,0,0
22/12/2006 04:50:00,0.312,0,0,0
22/12/2006 04:51:00,0.31,0,0,0
22/12/2006 04:52:00,0.308,0,0,0
22/12/2006 04:53:00,0.306,0,0,0
22/12/2006 04:54:00,0.304,0,0,0
22/12/2006 04:55:00,0.304,0,0,0
22/12/2006 04:56:00,0.302,0,0,0
22/12/2006 04:57:00,0.302,0,0,0
22/12/2006 04:58:00,0.302,0,0,0
22/12/2006 04:59:00,0.3,0,0,0
22/12/2006 05:00:00,0.262,0,0,0
22/12/2006 05:01:00,0.282,0,0,0
22/12/2006 05:02:00,1.162,0,0,13
22/12/2006 05:03:00,1.4,0,0,19
22/12/2006 05:04:00,1.384,0,0,18
22/12/2006 05:05:00,1.38,0,0,18
22/12/2006 05:06:00,1.368,0,0,19
22/12/2006 05:07:00,1.366,0,0,18
22/12/2006 05:08:00,1.332,0,0,18
22/12/2006 05:09:00,1.308,0,0,18
22/12/2006 05:10:00,1.3,0,0,18
22/12/2006 05:11:00,1.298,0,0,19
22/12/2006 05:12:00,1.292,0,0,18
22/12/2006 05:13:00,1.292,0,0,18
22/12/2006 05:14:00,1.298,0,0,18
22/12/2006 05:15:00,1.296,0,0,18
22/12/2006 05:16:00,1.298,0,0,18
22/12/2006 05:17:00,1.298,0,0,19
22/12/2006 05:18:00,1.296,0,0,18
22/12/2006 05:19:00,1.292,0,0,18
22/12/2006 05:20:00,1.298,0,0,18
22/12/2006 05:21:00,1.296,0,0,18
22/12/2006 05:22:00,1.304,0,0,18
22/12/2006 05:23:00,1.3,0,0,19
22/12/2006 05:24:00,1.296,0,0,18
22/12/2006 05:25:00,1.302,0,0,18
22/12/2006 05:26:00,1.306,0,0,18
22/12/2006 05:27:00,1.398,0,0,19
22/12/2006 05:28:00,1.404,0,0,18
22/12/2006 05:29:00,1.394,0,0,18
22/12/2006 05:30:00,1.39,0,0,18
22/12/2006 05:31:00,0.926,0,0,11
22/12/2006 05:32:00,0.308,0,0,0
22/12/2006 05:33:00,0.308,0,0,0
22/12/2006 05:34:00,0.31,0,0,0
22/12/2006 05:35:00,0.308,0,0,0
22/12/2006 05:36:00,0.31,0,0,0
22/12/2006 05:37:00,0.308,0,0,0
22/12/2006 05:38:00,0.31,0,0,0
22/12/2006 05:39:00,0.306,0,0,0
22/12/2006 05:40:00,0.28,0,0,0
22/12/2006 05:41:00,0.21,0,0,0
22/12/2006 05:42:00,0.276,0,0,0
22/12/2006 05:43:00,0.3,0,1,0
22/12/2006 05:44:00,0.296,0,2,0
22/12/2006 05:45:00,0.294,0,1,0
22/12/2006 05:46:00,0.29,0,1,0
22/12/2006 05:47:00,0.292,0,2,0
22/12/2006 05:48:00,0.294,0,1,0
22/12/2006 05:49:00,0.292,0,2,0
22/12/2006 05:50:00,0.294,0,1,0
22/12/2006 05:51:00,0.292,0,2,0
22/12/2006 05:52:00,0.292,0,1,0
22/12/2006 05:53:00,0.294,0,1,0
22/12/2006 05:54:00,0.296,0,2,0
22/12/2006 05:55:00,0.34,0,1,0
22/12/2006 05:56:00,0.37,0,1,0
22/12/2006 05:57:00,0.374,0,2,0
22/12/2006 05:58:00,0.376,0,1,0
22/12/2006 05:59:00,0.372,0,1,0
22/12/2006 06:00:00,0.372,0,2,0
22/12/2006 06:01:00,0.37,0,1,0
22/12/2006 06:02:00,0.366,0,1,0
22/12/2006 06:03:00,0.318,0,1,0
22/12/2006 06:04:00,0.294,0,2,0
22/12/2006 06:05:00,0.294,0,1,0
22/12/2006 06:06:00,0.232,0,0,0
22/12/2006 06:07:00,0.218,0,0,0
22/12/2006 06:08:00,0.332,0,0,0
22/12/2006 06:09:00,0.326,0,0,0
22/12/2006 06:10:00,0.32,0,0,0
22/12/2006 06:11:00,0.32,0,0,0
22/12/2006 06:12:00,0.32,0,0,0
22/12/2006 06:13:00,0.318,0,0,0
22/12/2006 06:14:00,0.316,0,0,0
22/12/2006 06:15:00,0.314,0,0,0
22/12/2006 06:16:00,0.31,0,0,0
22/12/2006 06:17:00,0.308,0,0,0
22/12/2006 06:18:00,0.306,0,0,0
22/12/2006 06:19:00,0.308,0,0,0
22/12/2006 06:20:00,0.31,0,0,0
22/12/2006 06:21:00,0.284,0,0,0
22/12/2006 06:22:00,0.214,0,0,0
22/12/2006 06:23:00,0.214,0,0,0
22/12/2006 06:24:00,0.212,0,0,0
22/12/2006 06:25:00,0.212,0,0,0
22/12/2006 06:26:00,0.212,0,0,0
22/12/2006 06:27:00,0.214,0,0,0
22/12/2006 06:28:00,0.214,0,0,0
22/12/2006 06:29:00,0.212,0,0,0
22/12/2006 06:30:00,0.214,0,0,0
22/12/2006 06:31:00,0.21,0,0,0
22/12/2006 06:32:00,0.21,0,0,0
22/12/2006 06:33:00,0.208,0,0,0
22/12/2006 06:34:00,0.206,0,0,0
22/12/2006 06:35:00,0.206,0,0,0
22/12/2006 06:36:00,0.206,0,0,0
22/12/2006 06:37:00,0.206,0,0,0
22/12/2006 06:38:00,0.208,0,0,0
22/12/2006 06:39:00,0.208,0,0,0
22/12/2006 06:40:00,0.206,0,0,0
22/12/2006 06:41:00,0.206,0,0,0
22/12/2006 06:42:00,0.206,0,0,0
22/12/2006 06:43:00,0.206,0,0,0
22/12/2006 06:44:00,0.204,0,0,0
22/12/2006 06:45:00,0.202,0,0,0
22/12/2006 06:46:00,0.202,0,0,0
22/12/2006 06:47:00,0.202,0,0,0
22/12/2006 06:48:00,0.246,0,0,0
22/12/2006 06:49:00,0.316,0,0,0
22/12/2006 06:50:00,0.33,0,0,0
22/12/2006 06:51:00,0.384,0,0,0
22/12/2006 06:52:00,0.386,0,0,0
22/12/2006 06:53:00,0.388,0,0,0
22/12/2006 06:54:00,0.392,0,0,0
22/12/2006 06:55:00,0.564,0,0,0
22/12/2006 06:56:00,1.552,0,0,0
22/12/2006 06:57:00,1.566,0,0,0
22/12/2006 06:58:00,5.17,0,0,0
22/12/2006 06:59:00,5.208,0,0,0
22/12/2006 07:00:00,4.466,0,0,0
22/12/2006 07:01:00,3.878,0,0,0
22/12/2006 07:02:00,2.46,0,0,0
22/12/2006 07:03:00,3.434,0,0,0
22/12/2006 07:04:00,1.664,0,0,0
22/12/2006 07:05:00,0.788,0,0,0
22/12/2006 07:06:00,0.974,0,0,0
22/12/2006 07:07:00,1.004,0,0,0
22/12/2006 07:08:00,1.004,0,0,0
22/12/2006 07:09:00,1.002,0,0,0
22/12/2006 07:10:00,1,0,0,0
22/12/2006 07:11:00,0.996,0,0,0
22/12/2006 07:12:00,1,0,0,0
22/12/2006 07:13:00,1.006,0,0,0
22/12/2006 07:14:00,1.002,0,0,0
22/12/2006 07:15:00,0.996,0,0,0
22/12/2006 07:16:00,0.99,0,0,0
22/12/2006 07:17:00,0.994,0,0,0
22/12/2006 07:18:00,1,0,0,0
22/12/2006 07:19:00,1.01,0,0,0
22/12/2006 07:20:00,1.022,0,0,0
22/12/2006 07:21:00,1.016,0,0,0
22/12/2006 07:22:00,1.02,0,0,0
22/12/2006 07:23:00,1.022,0,0,0
22/12/2006 07:24:00,1.016,0,0,0
22/12/2006 07:25:00,1.008,0,0,0
22/12/2006 07:26:00,1.01,0,0,0
22/12/2006 07:27:00,1.016,0,0,0
22/12/2006 07:28:00,1.012,0,0,0
22/12/2006 07:29:00,1.374,0,0,0
22/12/2006 07:30:00,1.452,0,0,0
22/12/2006 07:31:00,1.398,0,0,0
22/12/2006 07:32:00,1.388,0,0,0
22/12/2006 07:33:00,1.386,0,0,0
22/12/2006 07:34:00,1.398,0,0,0
22/12/2006 07:35:00,1.394,0,0,0
22/12/2006 07:36:00,1.392,0,0,0
22/12/2006 07:37:00,1.404,0,0,0
22/12/2006 07:38:00,1.396,0,0,0
22/12/2006 07:39:00,1.53,0,0,0
22/12/2006 07:40:00,1.568,0,0,0
22/12/2006 07:41:00,1.58,0,0,0
22/12/2006 07:42:00,1.656,0,0,0
22/12/2006 07:43:00,1.578,0,0,0
22/12/2006 07:44:00,1.488,0,0,0
22/12/2006 07:45:00,1.498,0,0,0
22/12/2006 07:46:00,1.444,0,0,0
22/12/2006 07:47:00,2.354,0,0,11
22/12/2006 07:48:00,2.96,0,0,19
22/12/2006 07:49:00,2.864,0,0,18
22/12/2006 07:50:00,2.762,0,0,18
22/12/2006 07:51:00,2.818,0,0,17
22/12/2006 07:52:00,2.896,0,0,18
22/12/2006 07:53:00,2.896,0,0,17
22/12/2006 07:54:00,2.912,0,0,18
22/12/2006 07:55:00,2.978,0,0,17
22/12/2006 07:56:00,2.984,0,0,18
22/12/2006 07:57:00,2.942,0,0,18
22/12/2006 07:58:00,2.96,0,0,17
22/12/2006 07:59:00,2.932,0,0,18
22/12/2006 08:00:00,3.004,0,0,18
22/12/2006 08:01:00,3.278,0,0,18
22/12/2006 08:02:00,4.282,0,0,17
22/12/2006 08:03:00,4.19,0,1,18
22/12/2006 08:04:00,2.916,0,1,17
22/12/2006 08:05:00,2.948,0,2,18
22/12/2006 08:06:00,3.162,0,1,17
22/12/2006 08:07:00,3.25,0,1,18
22/12/2006 08:08:00,3.282,1,2,18
22/12/2006 08:09:00,2.968,1,1,17
22/12/2006 08:10:00,3.594,1,2,18
22/12/2006 08:11:00,3.19,1,1,17
22/12/2006 08:12:00,3.2,1,1,17
22/12/2006 08:13:00,3.136,1,2,18
22/12/2006 08:14:00,2.956,1,1,18
22/12/2006 08:15:00,2.548,1,1,17
22/12/2006 08:16:00,2.056,1,2,18
22/12/2006 08:17:00,2.012,1,1,18
22/12/2006 08:18:00,2.016,1,1,18
22/12/2006 08:19:00,2.012,1,2,18
22/12/2006 08:20:00,2.01,2,1,18
22/12/2006 08:21:00,3.692,27,1,17
22/12/2006 08:22:00,4.196,38,1,18
22/12/2006 08:23:00,4.22,39,2,17
22/12/2006 08:24:00,4.202,38,1,18
22/12/2006 08:25:00,4.158,39,1,18
22/12/2006 08:26:00,4.098,38,1,17
22/12/2006 08:27:00,4.066,39,0,18
22/12/2006 08:28:00,4.088,38,0,18
22/12/2006 08:29:00,4.126,39,0,17
22/12/2006 08:30:00,4.124,38,0,18
22/12/2006 08:31:00,4.08,38,0,17
22/12/2006 08:32:00,4.072,38,0,17
22/12/2006 08:33:00,3.476,30,0,18
22/12/2006 08:34:00,1.91,1,0,17
22/12/2006 08:35:00,1.904,1,0,18
22/12/2006 08:36:00,1.914,1,0,18
22/12/2006 08:37:00,1.894,2,0,18
22/12/2006 08:38:00,2.462,9,0,18
22/12/2006 08:39:00,4.054,38,0,17
22/12/2006 08:40:00,4.026,38,0,18
22/12/2006 08:41:00,4.016,38,0,17
22/12/2006 08:42:00,3.15,26,0,17
22/12/2006 08:43:00,1.718,1,0,18
22/12/2006 08:44:00,1.52,1,0,18
22/12/2006 08:45:00,1.466,1,0,18
22/12/2006 08:46:00,1.45,2,0,18
22/12/2006 08:47:00,1.36,1,0,18
22/12/2006 08:48:00,1.348,1,0,18
22/12/2006 08:49:00,1.346,1,0,18
22/12/2006 08:50:00,1.432,1,0,18
22/12/2006 08:51:00,1.466,2,0,18
22/12/2006 08:52:00,1.46,1,0,18
22/12/2006 08:53:00,1.458,1,0,18
22/12/2006 08:54:00,1.452,1,0,18
22/12/2006 08:55:00,1.446,1,0,18
22/12/2006 08:56:00,1.458,2,0,18
22/12/2006 08:57:00,1.456,1,0,18
22/12/2006 08:58:00,1.448,1,0,18
22/12/2006 08:59:00,1.442,1,0,18
22/12/2006 09:00:00,1.44,2,0,18
22/12/2006 09:01:00,1.45,1,0,18
22/12/2006 09:02:00,1.446,1,0,18
22/12/2006 09:03:00,1.444,1,0,18
22/12/2006 09:04:00,1.444,1,0,18
22/12/2006 09:05:00,1.378,2,0,18
22/12/2006 09:06:00,1.346,1,0,18
22/12/2006 09:07:00,1.346,1,0,18
22/12/2006 09:08:00,1.34,1,0,17
22/12/2006 09:09:00,1.34,2,0,18
22/12/2006 09:10:00,1.326,1,0,18
22/12/2006 09:11:00,1.332,1,0,18
22/12/2006 09:12:00,1.338,1,0,17
22/12/2006 09:13:00,1.348,1,0,18
22/12/2006 09:14:00,1.368,1,0,18
22/12/2006 09:15:00,1.386,1,0,18
22/12/2006 09:16:00,1.384,1,0,17
22/12/2006 09:17:00,1.404,1,0,18
22/12/2006 09:18:00,1.422,2,0,18
22/12/2006 09:19:00,1.408,1,0,17
22/12/2006 09:20:00,1.392,1,0,18
22/12/2006 09:21:00,1.388,1,0,18
22/12/2006 09:22:00,1.382,2,0,17
22/12/2006 09:23:00,1.314,1,0,18
22/12/2006 09:24:00,1.3,1,0,17
22/12/2006 09:25:00,1.292,1,0,17
22/12/2006 09:26:00,1.332,1,0,18
22/12/2006 09:27:00,1.322,1,0,17
22/12/2006 09:28:00,1.312,2,0,18
22/12/2006 09:29:00,1.31,1,0,17
22/12/2006 09:30:00,1.34,1,0,18
22/12/2006 09:31:00,1.428,1,0,17
22/12/2006 09:32:00,1.432,1,0,18
22/12/2006 09:33:00,1.43,2,0,18
22/12/2006 09:34:00,1.39,0,0,17
22/12/2006 09:35:00,1.422,1,0,18
22/12/2006 09:36:00,3.488,34,0,17
22/12/2006 09:37:00,3.614,38,0,17
22/12/2006 09:38:00,3.61,38,0,18
22/12/2006 09:39:00,3.598,38,0,17
22/12/2006 09:40:00,3.598,38,0,17
22/12/2006 09:41:00,3.614,38,0,18
22/12/2006 09:42:00,3.616,38,0,17
22/12/2006 09:43:00,3.598,37,0,17
22/12/2006 09:44:00,3.596,38,0,18
22/12/2006 09:45:00,3.594,38,0,17
22/12/2006 09:46:00,3.5,38,0,17
22/12/2006 09:47:00,3.492,37,0,17
22/12/2006 09:48:00,3.492,38,0,18
22/12/2006 09:49:00,3.494,37,0,17
22/12/2006 09:50:00,3.062,33,0,17
22/12/2006 09:51:00,1.262,0,0,18
22/12/2006 09:52:00,1.254,0,0,17
22/12/2006 09:53:00,1.25,0,0,18
22/12/2006 09:54:00,1.266,0,0,18
22/12/2006 09:55:00,1.278,1,0,17
22/12/2006 09:56:00,1.272,0,0,18
22/12/2006 09:57:00,1.256,0,0,18
22/12/2006 09:58:00,1.25,0,0,17
22/12/2006 09:59:00,1.248,0,0,18
22/12/2006 10:00:00,1.256,0,0,17
22/12/2006 10:01:00,1.308,0,0,18
22/12/2006 10:02:00,1.344,0,0,18
22/12/2006 10:03:00,1.346,0,0,18
22/12/2006 10:04:00,1.378,0,0,18
22/12/2006 10:05:00,1.354,0,0,17
22/12/2006 10:06:00,1.344,0,0,18
22/12/2006 10:07:00,1.336,0,0,18
22/12/2006 10:08:00,1.336,0,0,18
22/12/2006 10:09:00,1.324,0,0,17
22/12/2006 10:10:00,1.274,0,0,18
22/12/2006 10:11:00,1.31,0,0,18
22/12/2006 10:12:00,1.366,0,0,17
22/12/2006 10:13:00,1.354,0,0,18
22/12/2006 10:14:00,1.36,0,0,17
22/12/2006 10:15:00,1.358,0,0,18
22/12/2006 10:16:00,1.346,0,0,18
22/12/2006 10:17:00,1.35,0,0,17
22/12/2006 10:18:00,1.34,0,0,18
22/12/2006 10:19:00,1.342,0,0,17
22/12/2006 10:20:00,1.338,0,0,18
22/12/2006 10:21:00,1.334,0,0,17
22/12/2006 10:22:00,1.332,0,0,17
22/12/2006 10:23:00,1.426,0,0,18
22/12/2006 10:24:00,1.42,0,1,17
22/12/2006 10:25:00,1.42,0,1,18
22/12/2006 10:26:00,1.42,0,2,17
22/12/2006 10:27:00,1.336,0,1,18
22/12/2006 10:28:00,1.332,0,2,18
22/12/2006 10:29:00,1.334,0,1,17
22/12/2006 10:30:00,1.336,0,1,18
22/12/2006 10:31:00,1.336,0,2,17
22/12/2006 10:32:00,1.346,0,1,18
22/12/2006 10:33:00,1.34,0,1,18
22/12/2006 10:34:00,1.346,0,2,18
22/12/2006 10:35:00,1.338,0,1,17
22/12/2006 10:36:00,1.338,0,2,18
22/12/2006 10:37:00,1.334,0,1,18
22/12/2006 10:38:00,1.324,0,1,17
22/12/2006 10:39:00,1.322,0,1,18
22/12/2006 10:40:00,1.318,0,2,17
22/12/2006 10:41:00,1.318,0,1,18
22/12/2006 10:42:00,1.328,0,1,17
22/12/2006 10:43:00,1.324,0,1,18
22/12/2006 10:44:00,1.328,0,2,17
22/12/2006 10:45:00,1.328,0,1,18
22/12/2006 10:46:00,1.322,0,1,18
22/12/2006 10:47:00,1.252,0,0,17
22/12/2006 10:48:00,1.242,0,0,18
22/12/2006 10:49:00,1.334,0,0,17
22/12/2006 10:50:00,1.316,0,0,17
22/12/2006 10:51:00,1.324,0,0,18
22/12/2006 10:52:00,1.416,0,0,18
22/12/2006 10:53:00,1.44,0,0,17
22/12/2006 10:54:00,1.436,0,0,18
22/12/2006 10:55:00,1.434,0,0,18
22/12/2006 10:56:00,1.426,0,0,17
22/12/2006 10:57:00,1.368,0,0,18
22/12/2006 10:58:00,1.336,0,0,17
22/12/2006 10:59:00,1.33,0,0,17
22/12/2006 11:00:00,1.33,0,0,18
22/12/2006 11:01:00,1.326,0,0,17
22/12/2006 11:02:00,1.328,0,0,17
22/12/2006 11:03:00,1.33,0,0,18
22/12/2006 11:04:00,1.332,0,0,17
22/12/2006 11:05:00,1.332,0,0,17
22/12/2006 11:06:00,1.328,0,0,18
22/12/2006 11:07:00,1.274,0,0,17
22/12/2006 11:08:00,1.226,0,0,17
22/12/2006 11:09:00,1.226,0,0,17
22/12/2006 11:10:00,1.218,0,0,18
22/12/2006 11:11:00,1.224,0,0,17
22/12/2006 11:12:00,1.234,0,0,17
22/12/2006 11:13:00,1.232,0,0,17
22/12/2006 11:14:00,1.234,0,0,18
22/12/2006 11:15:00,1.226,0,0,17
22/12/2006 11:16:00,1.23,0,0,17
22/12/2006 11:17:00,1.23,0,0,17
22/12/2006 11:18:00,1.244,0,0,18
22/12/2006 11:19:00,1.236,0,0,17
22/12/2006 11:20:00,1.232,0,0,17
22/12/2006 11:21:00,1.232,0,0,18
22/12/2006 11:22:00,1.224,0,0,17
22/12/2006 11:23:00,1.234,0,0,17
22/12/2006 11:24:00,1.24,0,0,18
22/12/2006 11:25:00,1.25,0,0,17
22/12/2006 11:26:00,1.248,0,0,18
22/12/2006 11:27:00,1.238,0,0,17
22/12/2006 11:28:00,1.232,0,0,17
22/12/2006 11:29:00,1.238,0,0,18
22/12/2006 11:30:00,1.232,0,0,17
22/12/2006 11:31:00,1.232,0,0,17
22/12/2006 11:32:00,1.232,0,0,18
22/12/2006 11:33:00,1.35,0,0,17
22/12/2006 11:34:00,1.332,0,0,17
22/12/2006 11:35:00,1.34,0,0,17
22/12/2006 11:36:00,1.398,0,0,18
22/12/2006 11:37:00,1.422,0,0,17
22/12/2006 11:38:00,1.422,0,0,18
22/12/2006 11:39:00,1.416,0,0,17
22/12/2006 11:40:00,1.41,0,0,17
22/12/2006 11:41:00,1.42,0,0,18
22/12/2006 11:42:00,1.412,0,0,17
22/12/2006 11:43:00,1.29,0,0,17
22/12/2006 11:44:00,0.362,0,0,0
22/12/2006 11:45:00,0.348,0,0,0
22/12/2006 11:46:00,0.29,0,0,0
22/12/2006 11:47:00,0.294,0,0,0
22/12/2006 11:48:00,0.292,0,0,0
22/12/2006 11:49:00,0.292,0,0,0
22/12/2006 11:50:00,0.292,0,0,0
22/12/2006 11:51:00,0.31,0,0,0
22/12/2006 11:52:00,0.318,0,0,0
22/12/2006 11:53:00,0.312,0,0,0
22/12/2006 11:54:00,2.336,30,0,0
22/12/2006 11:55:00,2.632,40,0,0
22/12/2006 11:56:00,2.616,38,0,0
22/12/2006 11:57:00,2.622,39,0,0
22/12/2006 11:58:00,2.608,39,0,0
22/12/2006 11:59:00,2.614,39,0,0
22/12/2006 12:00:00,2.61,38,0,0
22/12/2006 12:01:00,2.62,39,0,0
22/12/2006 12:02:00,2.62,39,0,0
22/12/2006 12:03:00,2.626,39,0,0
22/12/2006 12:04:00,2.774,39,0,0
22/12/2006 12:05:00,2.84,39,0,0
22/12/2006 12:06:00,2.862,38,0,0
22/12/2006 12:07:00,2.828,39,0,0
22/12/2006 12:08:00,2.836,38,0,0
22/12/2006 12:09:00,2.894,39,0,0
22/12/2006 12:10:00,2.876,38,0,0
22/12/2006 12:11:00,2.882,38,0,0
22/12/2006 12:12:00,2.884,38,0,0
22/12/2006 12:13:00,1.178,12,0,0
22/12/2006 12:14:00,0.654,1,0,0
22/12/2006 12:15:00,1.092,7,0,0
22/12/2006 12:16:00,2.866,38,0,0
22/12/2006 12:17:00,2.892,38,0,0
22/12/2006 12:18:00,2.534,35,0,0
22/12/2006 12:19:00,0.576,1,0,0
22/12/2006 12:20:00,0.576,1,0,0
